Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
316,0,-0.010836,-0.059081,0.110427,-838.419128,284.075317,611.842896
317,0,-0.010709,-0.059072,0.110397,-838.420105,284.084564,611.839783
318,0,-0.010637,-0.058974,0.110384,-838.429138,284.086639,611.844238
319,0,-0.010714,-0.059102,0.110444,-838.418274,284.078705,611.843323
320,0,-0.010725,-0.058907,0.110406,-838.437378,284.069519,611.842407
321,0,-0.010702,-0.059092,0.110367,-838.418518,284.086090,611.841187
322,0,-0.010675,-0.059158,0.110424,-838.412842,284.081451,611.831055
323,0,-0.010734,-0.058921,0.110415,-838.430725,284.081451,611.845032
324,0,-0.010667,-0.059067,0.110367,-838.422729,284.090942,611.841492
325,0,-0.010741,-0.059160,0.110391,-838.416321,284.078552,611.840393
326,0,-0.010721,-0.059151,0.110348,-838.419678,284.079590,611.837769
327,0,-0.010722,-0.059151,0.110412,-838.416199,284.074341,611.837402
328,0,-0.010790,-0.059153,0.110478,-838.412354,284.066498,611.842896
329,0,-0.010735,-0.059042,0.110353,-838.424744,284.074890,611.841370
330,0,-0.010702,-0.058993,0.110452,-838.425720,284.080353,611.837585
331,0,-0.010776,-0.058918,0.110433,-838.436218,284.073639,611.846619
332,0,-0.010738,-0.058889,0.110466,-838.434082,284.071106,611.841125
333,0,-0.010795,-0.059097,0.110386,-838.418640,284.067444,611.838562
334,0,-0.010718,-0.059044,0.110376,-838.426758,284.082550,611.848572
335,0,-0.010708,-0.059155,0.110397,-838.419678,284.077240,611.839417
336,0,-0.010690,-0.059012,0.110391,-838.431213,284.079132,611.839233
337,0,-0.010703,-0.058965,0.110386,-838.423096,284.090332,611.841492
338,0,-0.010705,-0.058884,0.110445,-838.436584,284.082672,611.845581
339,0,-0.010645,-0.059224,0.110391,-838.406128,284.083435,611.831116
340,0,-0.010725,-0.059014,0.110370,-838.431763,284.084717,611.842163
341,0,-0.010683,-0.058938,0.110394,-838.429321,284.086487,611.842896
342,0,-0.010774,-0.058966,0.110395,-838.426453,284.077240,611.844116
343,0,-0.010723,-0.059229,0.110382,-838.401184,284.076630,611.827209
344,0,-0.010746,-0.059131,0.110399,-838.418823,284.075165,611.839294
345,0,-0.010715,-0.059062,0.110365,-838.423950,284.077179,611.836426
346,0,-0.010724,-0.059050,0.110395,-838.428406,284.075012,611.835876
347,0,-0.010734,-0.059093,0.110352,-838.423401,284.077972,611.834900
348,0,-0.010716,-0.058981,0.110442,-838.437622,284.069336,611.833313
349,0,-0.010739,-0.058942,0.110390,-838.434570,284.076996,611.840942
350,0,-0.010568,-0.059271,0.110281,-838.411316,284.097382,611.829590
