Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
302,0,-0.018259,0.041650,0.078505,-845.889221,283.979492,615.066345
303,0,-0.018244,0.041725,0.078462,-845.893921,283.975006,615.064331
304,0,-0.018306,0.041670,0.078507,-845.890076,283.967316,615.060181
305,0,-0.018372,0.041732,0.078488,-845.897400,283.962646,615.071228
306,0,-0.018333,0.041814,0.078513,-845.898743,283.970490,615.070190
307,0,-0.018292,0.041766,0.078550,-845.896729,283.965485,615.063782
308,0,-0.018366,0.041757,0.078529,-845.896729,283.960968,615.071838
309,0,-0.018329,0.041812,0.078482,-845.904358,283.972046,615.071899
310,0,-0.018369,0.041598,0.078507,-845.891541,283.962219,615.061890
311,0,-0.018317,0.041676,0.078480,-845.892700,283.966553,615.068542
312,0,-0.018248,0.041616,0.078456,-845.892639,283.977081,615.060974
313,0,-0.018279,0.041710,0.078551,-845.884521,283.970459,615.064331
314,0,-0.018434,0.041749,0.078483,-845.904236,283.950378,615.076965
315,0,-0.018293,0.041688,0.078498,-845.894775,283.975555,615.067810
316,0,-0.018404,0.041650,0.078501,-845.896057,283.961639,615.066101
317,0,-0.018312,0.041602,0.078498,-845.888123,283.958862,615.057983
318,0,-0.018324,0.041586,0.078408,-845.887390,283.961578,615.063293
319,0,-0.018287,0.041658,0.078498,-845.890747,283.976044,615.053528
320,0,-0.018352,0.041770,0.078511,-845.894653,283.967804,615.075806
321,0,-0.018376,0.041666,0.078430,-845.894409,283.976776,615.066101
322,0,-0.018346,0.041849,0.078540,-845.909973,283.959076,615.078552
323,0,-0.018360,0.041706,0.078489,-845.884216,283.967896,615.062744
324,0,-0.018342,0.041781,0.078440,-845.905823,283.963837,615.072876
325,0,-0.018311,0.041826,0.078508,-845.897522,283.970856,615.068115
326,0,-0.018379,0.041621,0.078527,-845.886963,283.961151,615.052490
327,0,-0.018324,0.041689,0.078496,-845.893005,283.973907,615.062683
328,0,-0.018354,0.041694,0.078554,-845.891052,283.961426,615.057434
329,0,-0.018309,0.041821,0.078492,-845.916443,283.971497,615.064880
330,0,-0.018260,0.041642,0.078476,-845.888794,283.975250,615.055481
331,0,-0.018331,0.041844,0.078466,-845.907166,283.964417,615.065918
332,0,-0.018306,0.041593,0.078496,-845.887207,283.955261,615.058411
333,0,-0.018352,0.041680,0.078487,-845.898315,283.965332,615.070496
334,0,-0.018387,0.041835,0.078511,-845.912354,283.958221,615.065613
335,0,-0.018305,0.041711,0.078499,-845.897949,283.964172,615.063843
336,0,-0.018341,0.041612,0.078483,-845.887451,283.967834,615.072021
337,0,-0.018325,0.041764,0.078456,-845.900452,283.966949,615.069031
338,0,-0.018328,0.041656,0.078436,-845.889954,283.967255,615.066833
339,0,-0.018312,0.041796,0.078503,-845.894226,283.966644,615.064880
340,0,-0.018335,0.041754,0.078440,-845.902161,283.958862,615.064636
341,0,-0.018257,0.041575,0.078443,-845.883423,283.974365,615.063049
342,0,-0.018365,0.041757,0.078522,-845.901917,283.955109,615.060120
343,0,-0.018309,0.041564,0.078499,-845.883118,283.971191,615.054626
344,0,-0.018363,0.041766,0.078547,-845.900452,283.959503,615.067383
345,0,-0.018303,0.041617,0.078509,-845.886902,283.972931,615.057495
346,0,-0.018284,0.041706,0.078492,-845.902893,283.967743,615.066101
347,0,-0.018304,0.041697,0.078465,-845.895386,283.972229,615.063660
348,0,-0.018309,0.041640,0.078417,-845.894897,283.977203,615.063049
349,0,-0.018408,0.041848,0.078503,-845.905273,283.962280,615.063171
350,0,-0.018399,0.041681,0.078465,-845.892883,283.956238,615.056091
351,0,-0.018277,0.041650,0.078485,-845.882019,283.978638,615.060730
352,0,-0.018270,0.041756,0.078512,-845.902222,283.975342,615.068542
353,0,-0.018357,0.041613,0.078424,-845.889771,283.969696,615.061401
354,0,-0.018350,0.041747,0.078534,-845.893372,283.968964,615.068665
355,0,-0.018252,0.041662,0.078592,-845.884338,283.979584,615.063416
356,0,-0.018298,0.041780,0.078506,-845.908752,283.963531,615.070007
357,0,-0.018331,0.041621,0.078409,-845.891052,283.973877,615.066101
358,0,-0.018266,0.041569,0.078539,-845.879822,283.975861,615.059387
359,0,-0.018405,0.041697,0.078433,-845.900330,283.958038,615.069580
360,0,-0.018383,0.041762,0.078525,-845.906372,283.956421,615.061218
361,0,-0.018388,0.041784,0.078568,-845.908264,283.963409,615.068542
362,0,-0.018461,0.041783,0.078457,-845.900269,283.953339,615.063477
363,0,-0.018365,0.041797,0.078480,-845.907776,283.959808,615.061462
364,0,-0.018307,0.041751,0.078481,-845.902039,283.964935,615.068359
365,0,-0.018264,0.041569,0.078440,-845.882202,283.975586,615.065674
366,0,-0.018348,0.041657,0.078405,-845.897400,283.967072,615.064148
367,0,-0.018322,0.041539,0.078451,-845.882690,283.975220,615.050964
368,0,-0.018397,0.041760,0.078481,-845.905457,283.964020,615.065186
369,0,-0.018340,0.041723,0.078446,-845.895874,283.966522,615.063293
370,0,-0.018372,0.041741,0.078543,-845.898499,283.961243,615.074036
371,0,-0.018311,0.041544,0.078444,-845.882202,283.974182,615.057739
372,0,-0.018273,0.041641,0.078461,-845.892029,283.968750,615.059021
373,0,-0.018354,0.041650,0.078502,-845.892822,283.963501,615.065613
